Glottocode,Language,Feature,Original_value,Curated_value,Type,Comment
amis1246,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
amis1246,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_6,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
anut1237,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
anut1237,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
anut1237,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_19,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
anut1237,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_21,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_22,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
anut1237,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_6,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_7,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_8,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_9,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_10,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_11,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_12,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_13,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_15,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
apin1244,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_16,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arab1267,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
arta1239,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
athp1241,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
