ID,Language_ID,Parameter_ID,Value,Source,Comment
207,aleu1260,GB409_15,?,Bergsland and Dirks 1981: in passim,"Based on the information provided in the document, it is not possible to determine this feature with certainty."
208,aleu1260,GB409_16,1,Bergsland and Dirks 1981: 8-9,"Ergative alignment is directly conditioned by the informational structure of the clause, which is related to topicality."
209,aleu1260,GB409_17,1,"Bergsland and Dirks 1981: 9, 44","Ergative alignment is applied to an argument A regardless of its topical or non-topical status, provided that the main condition is met: that the object (P) is topical and omitted."
210,aleu1260,GB409_18,1,"Bergsland and Dirks 1981: 3, 8-9","There is an ergative alignment when argument A is animate, but only under the condition that argument P (object) is omitted and referenced in the verb."
211,aleu1260,GB409_19,?,Bergsland and Dirks 1981: in passim,"Based on the information provided in the document, it is not possible to determine this feature with certainty."
212,aleu1260,GB409_20,1,"Bergsland and Dirks 1981: 3, 8-9",Only under specific conditions does the alignment of case marking in main clauses depend on whether the object (P) is present as an explicit noun phrase.
213,aleu1260,GB409_21,1,"Bergsland and Dirks 1981: 127, 132","Ergative alignment is observed in non-main clauses, especially in participle constructions and nominalizations."
214,aleu1260,GB409_22,1,"Bergsland and Dirks 1981: 6, 8-9",The main factor that conditions ergative alignment in main clauses is the presence and status of the argument P (object).
215,aleu1260,GB409_23,1,"Bergsland and Dirks 1981: 9, 20",The marker used to denote argument A has the same form as the genitive marker.
216,aleu1260,GB409_24,0,"Bergsland and Dirks 1981: 12, 35, 85",The ergative case does not have the same marker as the instrumental or comitative marker.
217,alya1239,GB409_1,0,Yallop 1977: 70,There is no explicit marker for the absolutive case.
218,alya1239,GB409_2,0,Yallop 1977: 93-94,"First-person pronouns do not exhibit ergative alignment. Instead, the singular pronoun follows a tripartite system, and the dual and plural pronouns follow a nominative-accusative system."
219,alya1239,GB409_3,0,Yallop 1977: 93-94,"The second-person pronouns do not show ergative alignment. The singular pronoun follows a tripartite system, and the dual and plural pronouns follow a nominative-accusative system."
220,alya1239,GB409_4,0,Yallop 1977: 93-94,"Third-person pronouns do not follow ergative alignment. Instead, they follow nominative-accusative alignment."
221,alya1239,GB409_5,1,Yallop 1977: 70,Non-pronominal noun phrases exhibit an ergative-absolutive alignment.
222,alya1239,GB409_6,1,Yallop 1977: 71,Ergative alignment in the marking of full NP's is maintained in clauses with imperfective aspect. The case marking system is not conditioned by verbal aspect.
223,alya1239,GB409_7,1,Yallop 1977: 70-71,Ergative alignment in the marking of full NP's is maintained in clauses with perfective aspect.
224,alya1239,GB409_8,1,Yallop 1977: 70,Ergative alignment is maintained in past tense clauses.
225,alya1239,GB409_9,1,Yallop 1977: 71,Ergative alignment is maintained in not past tense clauses.
226,alya1239,GB409_10,1,Yallop 1977: 70,Ergative alignment occurs in clauses in the indicative mood.
227,alya1239,GB409_11,1,Yallop 1977: 127-128,"Ergative alignment is maintained in clauses in non-indicative moods, such as the imperative and interrogative moods."
228,alya1239,GB409_12,1,Yallop 1977: 70-71,Ergative alignment occurs in clauses with realis status.
229,alya1239,GB409_13,1,"Yallop 1977: 53-54, 56, 127",Ergative alignment occurs in clauses with irrealis status.
230,alya1239,GB409_14,1,Yallop 1977: 70-71,Ergative alignment occurs when the subject of a transitive verb (A) is agentive.
231,alya1239,GB409_15,1,Yallop 1977: 71,"Ergative alignment is maintained even when the subject of a transitive verb (A) is non-agentive, such as an instrument."
232,alya1239,GB409_16,1,Yallop 1977: 70-71,Ergative alignment is maintained when argument A is the topic of the sentence.
233,alya1239,GB409_17,1,Yallop 1977: 70-71,Ergative alignment is maintained even when argument A is not the topic.
234,alya1239,GB409_18,1,Yallop 1977: 70-71,Ergative alignment occurs when the subject of a transitive verb (A) is animate.
235,alya1239,GB409_19,1,Yallop 1977: 71,Ergative alignment is maintained even when the subject of a transitive verb (A) is inanimate.
236,alya1239,GB409_20,1,Yallop 1977: 70,Ergative alignment occurs in main clauses.
237,alya1239,GB409_21,1,Yallop 1977: 134,"Ergative alignment is maintained in non-main clauses, such as relative clauses."
238,alya1239,GB409_22,1,"Yallop 1977: 70, 93-94",The most important factor determining the occurrence of ergative alignment is the type of noun phrase. It exhibits a split ergativity system based on the animacy/nominal hierarchy.
239,alya1239,GB409_23,0,Yallop 1977: 69,The ergative marker and the genitive marker have different forms.
240,alya1239,GB409_24,1,"Yallop 1977: 70, 72","The ergative case has the same mark as the instrumental case, but is different from the comitative case."
241,amam1246,GB409_1,0,"Aki and Pennington 2013: 40, 45",There is no explicit marker for the absolutive case.
242,amam1246,GB409_2,1,"Aki and Pennington 2013: 10-11, 14-15, 30, 32",First-person pronouns show ergative-absolutive alignment.
243,amam1246,GB409_3,1,"Aki and Pennington 2013: 11, 14, 29-30",Second-person pronouns show ergative-absolutive alignment.
244,amam1246,GB409_4,1,"Aki and Pennington 2013: 11, 14-15, 28, 30",Third-person pronouns show ergative-absolutive alignment.
245,amam1246,GB409_5,1,"Aki and Pennington 2013: 38-40, 45",Full NPs exhibit ergative-absolutive alignment.
246,amam1246,GB409_6,0,"Aki and Pennington 2013: 32, 34, 38",NOM-ACC alignment occurs in imperfective/present tense clauses (tense/aspect-conditioned split).
247,amam1246,GB409_7,1,"Aki and Pennington 2013: 15, 33, 38-39",Ergative-absolutive alignment occurs in perfective aspect clauses.
248,amam1246,GB409_8,1,"Aki and Pennington 2013: 15, 28, 31, 39",Ergative-absolutive alignment in past tense clauses.
249,amam1246,GB409_9,1,"Aki and Pennington 2013: 30, 32, 38",Future tense aligns with past/perfective using the ergative system; present uses NOM-ACC.
250,amam1246,GB409_10,1,"Aki and Pennington 2013: 15, 32, 38-39","Ergative alignment in the indicative mood, conditioned by tense/aspect."
251,amam1246,GB409_11,1,"Aki and Pennington 2013: 49, 52",Ergative alignment attested in interrogative mood; imperative lacks ergative marking.
252,amam1246,GB409_12,1,"Aki and Pennington 2013: 15, 32, 35, 39","Ergative alignment in realis status, conditioned by tense/aspect."
253,amam1246,GB409_13,1,"Aki and Pennington 2013: 30, 35, 45-46",Ergative-absolutive alignment in irrealis (future/hypothetical) status.
254,amam1246,GB409_14,1,"Aki and Pennington 2013: 15, 39",Ergative alignment applies to agentive A arguments.
255,amam1246,GB409_15,1,"Aki and Pennington 2013: 39, 41",Ergative alignment applies to some non-agentive A arguments.
256,amam1246,GB409_16,0,Aki and Pennington 2013: 38-39,The ergative marker is obligatorily absent when A is topical (topic-drop/antipassive-like pattern).
257,amam1246,GB409_17,1,Aki and Pennington 2013: 38-39,Ergative marking is mandatory when A is non-topical/focused.
258,amam1246,GB409_18,1,"Aki and Pennington 2013: 15, 39",Ergative alignment applies to animate A arguments.
259,amam1246,GB409_19,1,Aki and Pennington 2013: 39,Ergative-absolutive alignment applies to inanimate A arguments.
260,amam1246,GB409_20,1,"Aki and Pennington 2013: 14-15, 38-39, 52",Ergative-absolutive alignment occurs in main clauses.
261,amam1246,GB409_21,0,Aki and Pennington 2013: 59,Ergative-absolutive alignment is absent in subordinate clauses.
262,amam1246,GB409_22,1,Aki and Pennington 2013: 38-39,Ergative alignment is conditioned by pragmatic factors: topicality and subject focus determine marker presence.
263,amam1246,GB409_23,0,"Aki and Pennington 2013: 14, 27, 38, 41-42",Ergative and genitive markers are distinct morphemes.
264,amam1246,GB409_24,0,"Aki and Pennington 2013: 38, 43-44",Ergative and instrumental/comitative markers are distinct morphemes.
265,amdo1237,GB409_1,0,"Haller 2004: 62, 74, 81",There is no explicit marker for the absolutive case.
266,amdo1237,GB409_2,1,Haller 2004: 62,First-person pronouns show ergative alignment.
267,amdo1237,GB409_3,1,Haller 2004: 62,Second-person pronouns show ergative alignment.
268,amdo1237,GB409_4,1,Haller 2004: 62,Third-person pronouns show ergative alignment.
269,amdo1237,GB409_5,1,"Haller 2004: 62, 81",Full NP's exhibit ergative alignment.
270,amdo1237,GB409_6,1,"Haller 2004: 76, 81, 137",Ergative alignment is present in the imperfective aspect.
271,amdo1237,GB409_7,1,"Haller 2004: 74, 82, 141",Ergative alignment occurs in the perfective aspect. The ergative marking system is independent of the verbal aspect.
272,amdo1237,GB409_8,1,"Haller 2004: 74, 82, 141",Ergative alignment occurs in past tense clauses.
273,amdo1237,GB409_9,1,"Haller 2004: 76, 81, 137",Ergative alignment is applied in non-past times.
274,amdo1237,GB409_10,1,"Haller 2004: 74, 81",Ergative alignment occurs in sentences in the indicative mood.
275,amdo1237,GB409_11,1,"Haller 2004: 70, 148, 150",Ergative alignment occurs in non-indicative moods.
276,amdo1237,GB409_12,1,"Haller 2004: 74, 76, 81-82",Ergative alignment occurs in clauses with real status.
277,amdo1237,GB409_13,1,"Haller 2004: 145, 147-148, 161",Ergative alignment occurs in clauses with irrealis status.
278,amdo1237,GB409_14,1,"Haller 2004: 74-75, 135",Ergative alignment exists in the context of an agentive A argument.
279,amdo1237,GB409_15,1,"Haller 2004: 111, 128","Ergative alignment is present in the context of a non-agentive A, specifically with transitive verb experiencers."
280,amdo1237,GB409_16,1,Haller 2004: 81,Ergative alignment applies to topic arguments A.
281,amdo1237,GB409_17,1,Haller 2004: 157,Ergative alignment occurs when argument A is not the main topic of the sentence.
282,amdo1237,GB409_18,1,"Haller 2004: 74, 76, 81, 94","Ergative alignment occurs in clauses with an animate argument A, whether human or non-human."
283,amdo1237,GB409_19,1,"Haller 2004: 63, 112","Ergative alignment also occurs in clauses with an inanimate argument A, although these cases typically express the cause or instrument of an action rather than a volitional agent."
284,amdo1237,GB409_20,1,"Haller 2004: 74, 81",Ergative alignment occurs in main clauses.
285,amdo1237,GB409_21,1,"Haller 2004: 137, 157",Ergative alignment is maintained in non-main clauses.
286,amdo1237,GB409_22,1,"Haller 2004: 74, 81","Ergative alignment is conditioned by the semantic class of the verb. Verbs are divided into ""controllable"" and ""uncontrollable,"" and the case marking of arguments depends on this classification."
287,amdo1237,GB409_23,1,Haller 2004: 62,The ergative and genitive markers are expressed with the same marker.
288,amdo1237,GB409_24,1,Haller 2004: 63,The ergative case has the same mark as the instrumental and comitative marker.
289,amis1246,GB409_1,1,"Wu 2006: 79, 81, 87",There is an explicit marker for the absolutive case and is called the nominative.
290,amis1246,GB409_2,1,"Wu 2006: 70, 85, 285",First-person pronouns show ergative alignment.
291,amis1246,GB409_3,1,"Wu 2006: 75, 85-86",Second-person pronouns show ergative alignment.
292,amis1246,GB409_4,1,"Wu 2006: 85, 121, 285, 289",Third-person pronouns show ergative alignment.
293,amis1246,GB409_5,1,"Wu 2006: 79, 81, 87",Full NP's exhibit ergative alignment.
294,amis1246,GB409_6,1,Wu 2006: 98-99,Ergative alignment is present in the imperfective aspect.
295,amis1246,GB409_7,1,"Wu 2006: 87, 118, 123, 184",Ergative alignment occurs in the perfective aspect.
296,amis1246,GB409_8,1,"Wu 2006: 87, 99, 123",Ergative alignment occurs in past tense clauses.
297,amis1246,GB409_9,1,"Wu 2006: 99, 285",Ergative alignment is applied in non-past times.
298,amis1246,GB409_10,1,"Wu 2006: 87, 285",Ergative alignment occurs in sentences in the indicative mood.
299,amis1246,GB409_11,1,"Wu 2006: 106, 134, 134",Ergative alignment occurs in non-indicative moods.
300,amis1246,GB409_12,1,"Wu 2006: 87, 99, 104, 342",Ergative alignment occurs in clauses with real status.
301,amis1246,GB409_13,1,"Wu 2006: 99, 105-106, 285",Ergative alignment occurs in clauses with irrealis status.
302,amis1246,GB409_14,1,"Wu 2006: 81, 87, 285",Ergative alignment exists in the context of an agentive A argument.
303,amis1246,GB409_15,1,"Wu 2006: 88, 199","Ergative alignment is present in the context of a non-agentive A, such as an inanimate causative or an experiencer of a psychological verb."
304,amis1246,GB409_16,1,"Wu 2006: 13, 381",Ergative alignment applies to topic arguments A.
305,amis1246,GB409_17,1,"Wu 2006: 87, 199, 221",Ergative alignment occurs when argument A is not the main topic of the sentence.
306,amis1246,GB409_18,1,"Wu 2006: 81, 87","Ergative alignment occurs in clauses with an animate argument A, whether human or non-human."
307,amis1246,GB409_19,1,"Wu 2006: 82, 215",Ergative alignment also occurs in clauses with an inanimate argument A.
308,amis1246,GB409_20,1,"Wu 2006: 81, 87, 285","An ergative alignment is present in the main clauses, although this is conditioned by the voice system of the verb, which makes it a split ergativity system."
309,amis1246,GB409_21,1,"Wu 2006: 341-342, 345-346","Ergative alignment is found in non-main clause constructions, particularly in relative clauses and in displacement constructions and nominal WH questions."
310,amis1246,GB409_22,1,Wu 2006: 285,"Ergative alignment is conditioned by the semantic properties of the arguments, specifically in a divided intransitivity system."
311,amis1246,GB409_23,1,"Wu 2006: 81, 296",The ergative and genitive markers are expressed with the same marker.
312,amis1246,GB409_24,0,"Wu 2006: 83, 391",The ergative case does not have the same marker as the instrumental or comitative marker.
313,anut1237,GB409_1,0,"Feinberg 1977: 14, 18, 21",There is no explicit marker for the absolutive case.
314,anut1237,GB409_2,1,Feinberg 1977: 14-18,First-person pronouns show ergative alignment.
315,anut1237,GB409_3,1,Feinberg 1977: 14-18,Second-person pronouns show ergative alignment.
